student_id,course,institute_tier,cgpa,internships,certifications,job_portal_active,industry_demand,institute_score,placement_months,placement_label,starting_salary
STU1718,Arts,2,5.73,2,0,1,0.35,0.7,12,placed_12m,341935
STU1719,Engineering,2,7.68,1,0,0,0.75,0.7,24,delayed,654652
STU1720,Engineering,2,6.45,2,1,0,0.75,0.7,6,placed_6m,682811
STU1721,Engineering,3,8.26,2,3,1,0.75,0.45,3,placed_3m,637236
STU1722,MBA,3,8.29,1,1,0,0.7,0.45,12,placed_12m,1060668
STU1723,Engineering,1,8.71,0,0,0,0.75,1.0,12,placed_12m,749159
STU1724,Data Science,2,6.26,0,4,0,0.85,0.7,6,placed_6m,1056345
STU1725,Engineering,3,7.72,1,4,1,0.75,0.45,12,placed_12m,621255
STU1726,Data Science,1,7.9,1,0,1,0.85,1.0,3,placed_3m,1216421
STU1727,Arts,1,6.68,2,3,0,0.35,1.0,6,placed_6m,388274
STU1728,Law,1,6.35,1,4,0,0.45,1.0,12,placed_12m,585531
STU1729,Data Science,2,8.97,1,3,1,0.85,0.7,6,placed_6m,1060637
STU1730,MBA,1,7.45,1,4,1,0.7,1.0,12,placed_12m,914806
STU1731,Data Science,3,7.9,0,3,1,0.85,0.45,24,delayed,816153
STU1732,Data Science,2,6.3,1,4,1,0.85,0.7,6,placed_6m,1010329
STU1733,MBA,2,5.86,3,3,1,0.7,0.7,3,placed_3m,931775
STU1734,Engineering,2,6.57,2,1,1,0.75,0.7,6,placed_6m,701991
STU1735,Law,2,7.06,1,3,1,0.45,0.7,12,placed_12m,564390
STU1736,MBA,3,6.03,1,1,1,0.7,0.45,12,placed_12m,819005
STU1737,Engineering,3,7.19,2,1,0,0.75,0.45,12,placed_12m,713668
STU1738,MBA,3,5.34,1,0,1,0.7,0.45,12,placed_12m,662004
STU1739,MBA,2,5.97,0,1,1,0.7,0.7,12,placed_12m,802877
STU1740,Law,3,7.94,0,2,0,0.45,0.45,12,placed_12m,653389
STU1741,Nursing,3,7.86,1,1,1,0.6,0.45,6,placed_6m,397951
STU1742,Nursing,3,6.77,3,3,1,0.6,0.45,6,placed_6m,440463
STU1743,Engineering,1,6.08,2,1,1,0.75,1.0,3,placed_3m,821867
STU1744,MBA,1,6.07,0,3,1,0.7,1.0,6,placed_6m,921995
STU1745,MBA,2,6.79,0,3,1,0.7,0.7,12,placed_12m,797548
STU1746,Engineering,3,7.91,2,2,0,0.75,0.45,6,placed_6m,723663
STU1747,Engineering,2,8.22,2,1,1,0.75,0.7,6,placed_6m,753030
STU1748,Nursing,2,6.65,2,1,1,0.6,0.7,12,placed_12m,419714
STU1749,Engineering,3,5.93,2,4,0,0.75,0.45,12,placed_12m,643370
STU1750,Data Science,3,7.49,0,4,0,0.85,0.45,24,delayed,938100
STU1751,Engineering,3,6.29,2,0,1,0.75,0.45,6,placed_6m,670735
STU1752,Engineering,2,6.63,2,3,0,0.75,0.7,6,placed_6m,669475
STU1753,Engineering,3,8.66,1,2,1,0.75,0.45,6,placed_6m,654956
STU1754,Arts,2,8.11,2,4,0,0.35,0.7,12,placed_12m,345479
STU1755,Law,1,7.37,0,1,0,0.45,1.0,6,placed_6m,671699
STU1756,Arts,1,5.8,0,0,1,0.35,1.0,12,placed_12m,314053
STU1757,MBA,2,7.43,0,2,0,0.7,0.7,6,placed_6m,841949
STU1758,Engineering,2,8.37,0,1,1,0.75,0.7,3,placed_3m,757513
STU1759,Data Science,3,6.79,1,1,1,0.85,0.45,6,placed_6m,978757
STU1760,MBA,1,8.69,1,3,0,0.7,1.0,3,placed_3m,1095627
STU1761,Law,3,8.62,1,3,0,0.45,0.45,24,delayed,577060
STU1762,Engineering,2,9.03,1,4,0,0.75,0.7,3,placed_3m,794777
STU1763,MBA,2,7.54,1,4,0,0.7,0.7,6,placed_6m,845440
STU1764,Engineering,2,7.85,0,1,1,0.75,0.7,12,placed_12m,718532
STU1765,MBA,2,8.76,2,1,1,0.7,0.7,3,placed_3m,982653
STU1766,Nursing,2,7.69,1,4,0,0.6,0.7,6,placed_6m,452549
STU1767,MBA,2,6.65,1,4,1,0.7,0.7,6,placed_6m,827343
STU1768,MBA,1,6.71,2,1,0,0.7,1.0,3,placed_3m,896028
STU1769,MBA,1,7.46,2,2,0,0.7,1.0,3,placed_3m,979594
STU1770,MBA,2,5.78,2,1,0,0.7,0.7,12,placed_12m,878250
STU1771,Nursing,3,7.04,1,2,1,0.6,0.45,12,placed_12m,414306
STU1772,Law,2,8.41,0,2,1,0.45,0.7,24,delayed,591645
STU1773,Arts,3,4.79,2,1,1,0.35,0.45,6,placed_6m,288572
STU1774,Nursing,3,8.89,0,0,0,0.6,0.45,12,placed_12m,443565
STU1775,MBA,3,8.43,1,4,0,0.7,0.45,12,placed_12m,865521
STU1776,Data Science,3,6.69,0,3,1,0.85,0.45,12,placed_12m,946035
STU1777,MBA,2,7.8,2,1,1,0.7,0.7,6,placed_6m,1087422
STU1778,Engineering,3,7.2,0,2,1,0.75,0.45,12,placed_12m,660062
STU1779,Law,3,8.55,3,1,0,0.45,0.45,6,placed_6m,653386
STU1780,Engineering,2,8.28,2,4,0,0.75,0.7,6,placed_6m,775953
STU1781,Arts,2,5.66,1,2,1,0.35,0.7,24,delayed,289885
STU1782,MBA,1,7.85,2,3,1,0.7,1.0,3,placed_3m,1054676
STU1783,Data Science,3,6.97,2,3,1,0.85,0.45,6,placed_6m,1007607
STU1784,Data Science,3,7.29,2,3,1,0.85,0.45,6,placed_6m,1118814
STU1785,Law,1,6.4,1,0,1,0.45,1.0,6,placed_6m,582023
STU1786,Data Science,2,9.12,2,2,1,0.85,0.7,3,placed_3m,1106789
STU1787,Data Science,2,8.34,1,2,1,0.85,0.7,6,placed_6m,1131541
STU1788,Engineering,1,6.39,3,0,1,0.75,1.0,3,placed_3m,704813
STU1789,Data Science,3,5.73,1,2,1,0.85,0.45,12,placed_12m,970002
STU1790,Engineering,2,6.78,1,0,0,0.75,0.7,6,placed_6m,632453
STU1791,Nursing,1,7.68,2,1,0,0.6,1.0,3,placed_3m,482141
STU1792,Data Science,2,7.46,2,4,1,0.85,0.7,3,placed_3m,998180
STU1793,Data Science,3,8.58,1,3,1,0.85,0.45,12,placed_12m,1262870
STU1794,Engineering,1,8.07,0,0,1,0.75,1.0,3,placed_3m,668927
STU1795,Engineering,3,8.27,1,0,0,0.75,0.45,6,placed_6m,704966
STU1796,Nursing,2,7.56,3,0,0,0.6,0.7,6,placed_6m,511837
STU1797,Engineering,1,5.67,2,1,1,0.75,1.0,6,placed_6m,762399
STU1798,Engineering,1,6.98,2,0,0,0.75,1.0,6,placed_6m,792906
STU1799,Engineering,2,8.37,0,4,0,0.75,0.7,12,placed_12m,694755
STU1800,Arts,2,7.14,1,4,0,0.35,0.7,12,placed_12m,353804
STU1801,Nursing,3,7.75,2,3,1,0.6,0.45,6,placed_6m,476865
STU1802,MBA,3,6.85,2,1,0,0.7,0.45,12,placed_12m,855839
STU1803,Engineering,3,6.07,0,4,1,0.75,0.45,6,placed_6m,630064
STU1804,MBA,2,7.06,2,2,1,0.7,0.7,3,placed_3m,884489
STU1805,Nursing,3,7.54,1,2,1,0.6,0.45,12,placed_12m,399972
STU1806,Data Science,2,6.48,0,2,1,0.85,0.7,12,placed_12m,1069118
STU1807,Engineering,2,6.94,1,0,0,0.75,0.7,6,placed_6m,757707
STU1808,Engineering,1,6.17,1,0,0,0.75,1.0,12,placed_12m,657560
STU1809,Engineering,1,8.43,1,2,0,0.75,1.0,6,placed_6m,768053
STU1810,Data Science,3,6.88,0,3,1,0.85,0.45,24,delayed,920097
STU1811,Nursing,2,8.8,0,3,0,0.6,0.7,24,delayed,447369
STU1812,Engineering,2,8.88,2,0,0,0.75,0.7,6,placed_6m,776034
STU1813,Engineering,2,7.11,0,2,1,0.75,0.7,24,delayed,702774
STU1814,Engineering,2,6.09,0,3,0,0.75,0.7,6,placed_6m,613354
STU1815,Arts,2,4.91,1,0,0,0.35,0.7,12,placed_12m,273252
STU1816,Engineering,2,5.58,1,2,1,0.75,0.7,12,placed_12m,705780
STU1817,Nursing,3,5.69,2,1,1,0.6,0.45,12,placed_12m,391055
STU1818,Data Science,3,8.72,1,2,0,0.85,0.45,6,placed_6m,986045
STU1819,MBA,2,7.33,2,2,0,0.7,0.7,6,placed_6m,878794
STU1820,Engineering,2,7.63,2,4,1,0.75,0.7,3,placed_3m,723264
STU1821,Engineering,2,4.76,0,4,0,0.75,0.7,12,placed_12m,676364
STU1822,Data Science,3,5.88,0,1,1,0.85,0.45,12,placed_12m,974788
STU1823,Nursing,2,8.18,1,1,0,0.6,0.7,24,delayed,484091
STU1824,Data Science,2,7.52,1,2,1,0.85,0.7,12,placed_12m,1115733
STU1825,Data Science,1,7.04,2,3,0,0.85,1.0,12,placed_12m,1187342
STU1826,Engineering,2,7.82,1,1,1,0.75,0.7,3,placed_3m,691861
STU1827,Arts,2,9.0,1,2,0,0.35,0.7,3,placed_3m,350325
STU1828,Nursing,3,6.96,0,0,1,0.6,0.45,6,placed_6m,378536
STU1829,Engineering,2,7.28,0,4,0,0.75,0.7,6,placed_6m,674685
STU1830,Arts,2,7.41,1,3,0,0.35,0.7,6,placed_6m,346123
STU1831,Data Science,3,9.83,1,2,1,0.85,0.45,12,placed_12m,1125599
STU1832,Data Science,3,4.89,1,0,1,0.85,0.45,12,placed_12m,988008
STU1833,Nursing,2,7.95,0,4,1,0.6,0.7,12,placed_12m,407080
STU1834,Law,2,7.07,2,0,1,0.45,0.7,6,placed_6m,618935
STU1835,Data Science,2,7.82,2,2,1,0.85,0.7,3,placed_3m,1027552
STU1836,Engineering,3,6.48,1,1,1,0.75,0.45,6,placed_6m,655327
STU1837,MBA,1,7.15,1,4,1,0.7,1.0,12,placed_12m,956150
STU1838,Arts,3,7.98,3,0,1,0.35,0.45,3,placed_3m,340400
STU1839,Engineering,3,10.0,1,1,0,0.75,0.45,6,placed_6m,782954
STU1840,MBA,2,8.09,1,3,1,0.7,0.7,6,placed_6m,853872
STU1841,MBA,1,6.27,0,2,1,0.7,1.0,12,placed_12m,753945
STU1842,MBA,2,6.73,2,2,0,0.7,0.7,3,placed_3m,923754
STU1843,Data Science,2,6.7,0,4,1,0.85,0.7,6,placed_6m,1126874
STU1844,Arts,1,5.22,3,0,0,0.35,1.0,6,placed_6m,313335
STU1845,Engineering,3,6.84,2,3,1,0.75,0.45,3,placed_3m,744022
STU1846,Engineering,3,8.01,2,4,0,0.75,0.45,3,placed_3m,722517
STU1847,Engineering,2,5.8,2,4,0,0.75,0.7,6,placed_6m,616337
STU1848,Law,3,8.35,1,0,1,0.45,0.45,6,placed_6m,543989
STU1849,Data Science,1,7.74,1,3,1,0.85,1.0,12,placed_12m,1121781
STU1850,Engineering,2,6.39,2,0,1,0.75,0.7,6,placed_6m,678856
STU1851,Law,1,7.04,3,2,1,0.45,1.0,3,placed_3m,595466
STU1852,Law,2,8.96,1,1,1,0.45,0.7,3,placed_3m,564733
STU1853,Law,3,8.01,3,2,0,0.45,0.45,6,placed_6m,580053
STU1854,Arts,3,7.21,1,2,1,0.35,0.45,12,placed_12m,314809
STU1855,Engineering,1,6.94,1,4,1,0.75,1.0,3,placed_3m,734099
STU1856,Nursing,2,7.28,1,2,1,0.6,0.7,6,placed_6m,431280
STU1857,MBA,2,6.64,0,3,0,0.7,0.7,24,delayed,816002
STU1858,Law,2,4.88,0,2,1,0.45,0.7,12,placed_12m,546220
STU1859,Nursing,3,9.45,0,3,0,0.6,0.45,6,placed_6m,467912
STU1860,Nursing,3,7.37,1,0,1,0.6,0.45,12,placed_12m,420725
STU1861,Data Science,2,7.64,1,4,1,0.85,0.7,12,placed_12m,1129029
STU1862,Engineering,2,7.14,1,3,1,0.75,0.7,6,placed_6m,654516
STU1863,Data Science,2,6.39,3,2,1,0.85,0.7,12,placed_12m,1049917
STU1864,Arts,1,7.0,1,4,0,0.35,1.0,24,delayed,326765
STU1865,Arts,2,5.44,1,4,1,0.35,0.7,6,placed_6m,275494
STU1866,Engineering,2,9.7,0,3,1,0.75,0.7,6,placed_6m,737489
STU1867,Engineering,3,5.84,0,3,0,0.75,0.45,12,placed_12m,504663
STU1868,Engineering,3,6.06,2,1,1,0.75,0.45,6,placed_6m,750229
STU1869,Nursing,1,6.72,1,1,0,0.6,1.0,6,placed_6m,430017
STU1870,Law,2,8.62,2,4,1,0.45,0.7,3,placed_3m,704074
STU1871,Engineering,1,7.22,0,1,1,0.75,1.0,12,placed_12m,713306
STU1872,Data Science,1,5.84,1,2,1,0.85,1.0,12,placed_12m,1075981
STU1873,Law,3,8.58,1,0,0,0.45,0.45,12,placed_12m,569108
STU1874,Nursing,1,8.0,0,4,0,0.6,1.0,6,placed_6m,476648
STU1875,Data Science,2,7.79,0,0,1,0.85,0.7,24,delayed,1063487
STU1876,Data Science,1,7.99,0,1,1,0.85,1.0,6,placed_6m,1161026
STU1877,Data Science,3,9.83,1,3,0,0.85,0.45,3,placed_3m,1188679
STU1878,Engineering,2,9.6,0,4,0,0.75,0.7,3,placed_3m,740678
STU1879,Data Science,2,6.44,3,1,0,0.85,0.7,12,placed_12m,1033921
STU1880,Data Science,2,8.99,1,2,1,0.85,0.7,12,placed_12m,1008101
STU1881,Law,3,7.62,0,4,1,0.45,0.45,12,placed_12m,568965
STU1882,Data Science,3,7.75,0,4,1,0.85,0.45,6,placed_6m,1081386
STU1883,Nursing,2,5.34,1,3,1,0.6,0.7,12,placed_12m,453924
STU1884,Engineering,3,7.01,0,4,1,0.75,0.45,6,placed_6m,661525
STU1885,MBA,3,6.31,2,3,1,0.7,0.45,6,placed_6m,786107
STU1886,Engineering,3,8.11,3,1,0,0.75,0.45,3,placed_3m,662115
STU1887,Engineering,2,8.38,0,2,1,0.75,0.7,6,placed_6m,767845
STU1888,Nursing,2,4.92,1,2,1,0.6,0.7,24,delayed,332703
STU1889,Arts,2,7.18,0,4,1,0.35,0.7,12,placed_12m,307031
STU1890,Engineering,3,8.43,2,4,1,0.75,0.45,3,placed_3m,722504
STU1891,MBA,2,6.99,1,1,1,0.7,0.7,12,placed_12m,856882
STU1892,Law,3,8.0,1,3,1,0.45,0.45,6,placed_6m,581898
STU1893,Engineering,2,7.59,0,2,1,0.75,0.7,6,placed_6m,700719
STU1894,Data Science,3,7.58,2,3,0,0.85,0.45,3,placed_3m,887381
STU1895,Nursing,3,6.9,1,1,1,0.6,0.45,24,delayed,406441
STU1896,Data Science,1,5.86,0,2,1,0.85,1.0,6,placed_6m,856999
STU1897,Engineering,3,5.97,2,2,0,0.75,0.45,6,placed_6m,690635
STU1898,MBA,2,7.98,1,0,1,0.7,0.7,12,placed_12m,864703
STU1899,Nursing,3,7.22,2,1,1,0.6,0.45,6,placed_6m,373416
STU1900,Data Science,2,7.05,0,1,0,0.85,0.7,6,placed_6m,958270
STU1901,Engineering,2,6.73,2,0,1,0.75,0.7,6,placed_6m,681148
STU1902,Nursing,3,6.86,2,3,1,0.6,0.45,12,placed_12m,463652
STU1903,Engineering,2,8.35,0,0,1,0.75,0.7,12,placed_12m,718986
STU1904,Nursing,3,6.83,2,1,0,0.6,0.45,6,placed_6m,442047
STU1905,Engineering,2,5.72,1,3,1,0.75,0.7,12,placed_12m,707443
STU1906,Arts,2,8.02,3,2,0,0.35,0.7,6,placed_6m,355798
STU1907,MBA,2,6.97,0,0,1,0.7,0.7,12,placed_12m,880550
STU1908,MBA,2,7.23,2,3,1,0.7,0.7,12,placed_12m,936076
STU1909,Engineering,2,8.97,1,3,1,0.75,0.7,6,placed_6m,693799
STU1910,MBA,1,7.18,3,3,0,0.7,1.0,6,placed_6m,1060655
STU1911,Law,2,7.52,1,0,0,0.45,0.7,3,placed_3m,539682
STU1912,Arts,1,5.9,3,2,0,0.35,1.0,3,placed_3m,367443
STU1913,MBA,3,6.96,3,3,0,0.7,0.45,3,placed_3m,795226
STU1914,MBA,3,7.87,1,0,1,0.7,0.45,12,placed_12m,892467
STU1915,Nursing,2,5.49,2,1,1,0.6,0.7,6,placed_6m,481678
STU1916,Law,3,7.42,3,0,1,0.45,0.45,3,placed_3m,593879
STU1917,Data Science,2,7.31,1,0,1,0.85,0.7,6,placed_6m,1040281
STU1918,MBA,3,7.25,1,0,0,0.7,0.45,6,placed_6m,878954
STU1919,MBA,3,8.34,1,3,0,0.7,0.45,3,placed_3m,868331
STU1920,Data Science,3,7.57,1,0,0,0.85,0.45,6,placed_6m,1156220
STU1921,Engineering,2,8.83,0,1,1,0.75,0.7,12,placed_12m,733001
STU1922,Data Science,3,6.11,0,3,1,0.85,0.45,6,placed_6m,906515
STU1923,MBA,2,7.35,1,1,0,0.7,0.7,6,placed_6m,851314
STU1924,Nursing,3,7.29,1,4,0,0.6,0.45,6,placed_6m,399320
STU1925,Engineering,1,6.02,0,0,1,0.75,1.0,6,placed_6m,653082
STU1926,Data Science,2,8.25,2,3,1,0.85,0.7,3,placed_3m,1111463
STU1927,MBA,3,9.76,2,3,1,0.7,0.45,6,placed_6m,932259
STU1928,Data Science,3,7.18,0,0,1,0.85,0.45,12,placed_12m,919269
STU1929,Engineering,1,7.76,2,2,0,0.75,1.0,3,placed_3m,879660
STU1930,Data Science,3,7.29,2,2,1,0.85,0.45,3,placed_3m,974391
STU1931,Data Science,1,6.42,3,1,1,0.85,1.0,6,placed_6m,1142985
STU1932,Data Science,2,5.2,0,0,0,0.85,0.7,24,delayed,942533
STU1933,Data Science,2,6.42,0,0,1,0.85,0.7,12,placed_12m,1022931
STU1934,Data Science,2,5.67,3,4,1,0.85,0.7,6,placed_6m,1040628
STU1935,Law,2,9.07,3,2,0,0.45,0.7,3,placed_3m,659109
STU1936,Engineering,2,7.07,2,2,1,0.75,0.7,12,placed_12m,732875
STU1937,Law,1,6.82,2,0,0,0.45,1.0,6,placed_6m,633231
STU1938,MBA,1,8.18,0,1,0,0.7,1.0,3,placed_3m,923952
STU1939,Engineering,2,5.97,1,0,1,0.75,0.7,6,placed_6m,590512
STU1940,Engineering,3,6.36,0,1,0,0.75,0.45,12,placed_12m,597233
STU1941,MBA,3,7.27,0,2,1,0.7,0.45,12,placed_12m,740264
STU1942,Nursing,1,8.33,2,4,1,0.6,1.0,3,placed_3m,483977
STU1943,Nursing,2,7.75,0,3,0,0.6,0.7,12,placed_12m,438995
STU1944,Nursing,1,7.47,1,2,1,0.6,1.0,6,placed_6m,483812
STU1945,Data Science,1,7.29,3,1,1,0.85,1.0,6,placed_6m,1299809
STU1946,MBA,3,7.64,0,0,1,0.7,0.45,12,placed_12m,790515
STU1947,Engineering,2,7.42,3,2,1,0.75,0.7,3,placed_3m,790086
STU1948,MBA,1,6.07,3,4,0,0.7,1.0,3,placed_3m,953683
STU1949,MBA,2,7.25,1,1,1,0.7,0.7,24,delayed,929660
STU1950,Engineering,1,6.02,0,0,1,0.75,1.0,6,placed_6m,710727
STU1951,Engineering,3,7.29,1,3,1,0.75,0.45,24,delayed,604268
STU1952,Data Science,3,6.67,1,1,0,0.85,0.45,6,placed_6m,860898
STU1953,Nursing,1,9.99,1,0,1,0.6,1.0,12,placed_12m,525502
STU1954,Arts,2,7.16,1,3,0,0.35,0.7,6,placed_6m,315381
STU1955,Arts,3,5.66,3,0,1,0.35,0.45,12,placed_12m,285415
STU1956,Data Science,3,7.05,0,3,1,0.85,0.45,12,placed_12m,869592
STU1957,MBA,2,7.77,2,3,1,0.7,0.7,3,placed_3m,938894
STU1958,Data Science,1,9.04,0,3,1,0.85,1.0,3,placed_3m,1274761
STU1959,Nursing,1,6.55,1,0,0,0.6,1.0,12,placed_12m,438223
STU1960,Engineering,2,5.46,3,3,0,0.75,0.7,3,placed_3m,722362
STU1961,MBA,2,8.1,1,1,0,0.7,0.7,6,placed_6m,905683
STU1962,Law,1,5.68,0,4,0,0.45,1.0,6,placed_6m,509208
STU1963,MBA,2,6.72,2,4,0,0.7,0.7,6,placed_6m,929222
STU1964,Data Science,1,6.92,2,3,1,0.85,1.0,6,placed_6m,1046179
STU1965,Data Science,3,7.12,2,4,1,0.85,0.45,6,placed_6m,1036860
STU1966,Engineering,2,7.96,1,4,0,0.75,0.7,6,placed_6m,708849
STU1967,MBA,1,6.45,1,3,1,0.7,1.0,6,placed_6m,948509
STU1968,MBA,2,6.9,3,3,1,0.7,0.7,3,placed_3m,858032
STU1969,Engineering,2,7.18,3,1,1,0.75,0.7,6,placed_6m,760790
STU1970,Engineering,3,7.36,1,2,1,0.75,0.45,3,placed_3m,640876
STU1971,Law,2,7.31,2,0,0,0.45,0.7,6,placed_6m,584329
STU1972,Engineering,2,7.68,1,3,1,0.75,0.7,12,placed_12m,534898
STU1973,Data Science,3,8.13,1,3,1,0.85,0.45,6,placed_6m,1201151
STU1974,Engineering,2,7.63,0,4,0,0.75,0.7,12,placed_12m,714383
STU1975,Arts,3,7.7,1,1,0,0.35,0.45,6,placed_6m,303629
STU1976,Engineering,2,5.46,1,4,0,0.75,0.7,24,delayed,573803
STU1977,MBA,2,7.26,0,3,0,0.7,0.7,6,placed_6m,825457
STU1978,Law,1,7.73,1,3,1,0.45,1.0,6,placed_6m,657278
STU1979,Law,2,8.0,2,4,1,0.45,0.7,12,placed_12m,540195
STU1980,Engineering,3,6.44,2,3,0,0.75,0.45,12,placed_12m,655356
STU1981,Law,3,6.48,2,2,1,0.45,0.45,6,placed_6m,629785
STU1982,MBA,2,6.57,3,0,1,0.7,0.7,6,placed_6m,836406
STU1983,MBA,2,7.79,0,0,0,0.7,0.7,6,placed_6m,880075
STU1984,Engineering,3,8.34,1,0,0,0.75,0.45,12,placed_12m,804876
STU1985,Engineering,3,6.75,2,2,0,0.75,0.45,6,placed_6m,709397
STU1986,Nursing,1,8.2,1,3,0,0.6,1.0,6,placed_6m,490521
STU1987,MBA,2,7.34,1,4,0,0.7,0.7,6,placed_6m,913616
STU1988,MBA,2,7.06,0,1,0,0.7,0.7,24,delayed,795821
STU1989,Nursing,3,6.97,3,3,1,0.6,0.45,3,placed_3m,488715
STU1990,Nursing,1,8.02,1,2,1,0.6,1.0,12,placed_12m,466431
STU1991,Engineering,2,7.56,2,2,0,0.75,0.7,3,placed_3m,642953
STU1992,Data Science,3,9.7,1,0,0,0.85,0.45,6,placed_6m,1093229
STU1993,Engineering,1,6.26,2,3,1,0.75,1.0,3,placed_3m,687723
STU1994,Nursing,2,7.77,2,0,1,0.6,0.7,6,placed_6m,459863
STU1995,Data Science,2,6.62,2,1,1,0.85,0.7,3,placed_3m,1044525
STU1996,Arts,2,6.24,1,0,1,0.35,0.7,24,delayed,330768
STU1997,Engineering,2,7.19,1,1,0,0.75,0.7,3,placed_3m,739265
STU1998,Engineering,2,7.35,2,2,0,0.75,0.7,6,placed_6m,739669
STU1999,Engineering,1,10.0,1,0,1,0.75,1.0,6,placed_6m,822358
