student_id,course,institute_tier,cgpa,internships,certifications,job_portal_active,industry_demand,institute_score,placement_months,placement_label,starting_salary,employability_score,engagement_score,course_enc,label_enc
STU1189,Nursing,3,5.46,0,1,1,0.6,0.45,12,placed_12m,401367,0.3811,0.6799999999999999,5,2
STU1190,Engineering,2,6.17,2,0,1,0.75,0.7,6,placed_6m,686401,0.6351166666666666,0.6,2,1
STU1191,Data Science,3,6.58,0,3,0,0.85,0.45,6,placed_6m,931693,0.4778,0.24,1,1
STU1192,MBA,3,4.96,2,1,0,0.7,0.45,6,placed_6m,881413,0.5452666666666667,0.08000000000000002,4,1
STU1193,Data Science,2,7.25,0,4,1,0.85,0.7,12,placed_12m,1053711,0.56125,0.92,1,2
STU1194,Engineering,2,6.93,2,3,1,0.75,0.7,3,placed_3m,787696,0.6917166666666665,0.84,2,0
STU1195,Law,2,5.36,1,2,1,0.45,0.7,12,placed_12m,543375,0.4984333333333333,0.76,3,2
STU1196,Arts,3,7.64,1,4,0,0.35,0.45,6,placed_6m,301054,0.5332333333333333,0.32000000000000006,0,1
STU1197,Arts,3,7.99,1,1,1,0.35,0.45,12,placed_12m,308290,0.5154833333333334,0.6799999999999999,0,2
STU1198,Nursing,1,7.45,0,3,1,0.6,1.0,6,placed_6m,462925,0.58075,0.84,5,1
STU1199,Engineering,2,6.84,2,4,0,0.75,0.7,6,placed_6m,681733,0.6985666666666666,0.32000000000000006,2,1
STU1200,Nursing,2,7.85,1,3,1,0.6,0.7,6,placed_6m,423610,0.6180833333333332,0.84,5,1
STU1201,Engineering,2,7.95,2,3,1,0.75,0.7,6,placed_6m,802615,0.7274166666666666,0.84,2,1
STU1202,Engineering,1,7.54,0,3,1,0.75,1.0,12,placed_12m,694990,0.6064,0.84,2,2
STU1203,MBA,3,6.29,2,1,1,0.7,0.45,6,placed_6m,839901,0.5918166666666667,0.6799999999999999,4,1
STU1204,MBA,3,7.5,0,4,1,0.7,0.45,24,delayed,816677,0.49749999999999994,0.92,4,3
STU1205,Nursing,3,8.52,1,0,1,0.6,0.45,12,placed_12m,428272,0.5615333333333333,0.6,5,2
STU1206,Data Science,3,6.54,0,0,0,0.85,0.45,12,placed_12m,1042424,0.4464,0.0,1,2
STU1207,MBA,3,9.51,2,1,0,0.7,0.45,3,placed_3m,889823,0.7045166666666666,0.08000000000000002,4,0
STU1208,Engineering,2,6.62,1,1,1,0.75,0.7,3,placed_3m,701462,0.5775333333333332,0.6799999999999999,2,0
STU1209,Arts,2,7.24,3,3,1,0.35,0.7,3,placed_3m,354262,0.7259,0.84,0,0
STU1210,MBA,1,6.46,3,4,1,0.7,1.0,3,placed_3m,946817,0.8210999999999999,0.92,4,0
STU1211,MBA,3,7.45,0,4,1,0.7,0.45,12,placed_12m,737645,0.49575,0.92,4,2
STU1212,Engineering,1,5.28,2,2,0,0.75,1.0,3,placed_3m,746555,0.6839666666666666,0.16000000000000003,2,0
STU1213,Nursing,3,6.6,0,2,1,0.6,0.45,24,delayed,410190,0.43099999999999994,0.76,5,3
STU1214,Data Science,2,6.0,1,0,0,0.85,0.7,6,placed_6m,951049,0.5608333333333333,0.0,1,1
STU1215,Engineering,1,7.35,2,2,1,0.75,1.0,3,placed_3m,800675,0.7564166666666667,0.76,2,0
STU1216,Engineering,1,8.29,2,2,1,0.75,1.0,3,placed_3m,813062,0.7893166666666667,0.76,2,0
STU1217,Data Science,1,7.91,2,0,1,0.85,1.0,3,placed_3m,1083148,0.7710166666666667,0.6,1,0
STU1218,Data Science,3,4.59,1,0,0,0.85,0.45,24,delayed,796119,0.46148333333333336,0.0,1,3
STU1219,Engineering,3,9.45,1,2,0,0.75,0.45,6,placed_6m,794525,0.6365833333333333,0.16000000000000003,2,1
STU1220,Arts,2,7.52,0,4,1,0.35,0.7,12,placed_12m,326478,0.49570000000000003,0.92,0,2
STU1221,Engineering,1,6.35,2,2,1,0.75,1.0,6,placed_6m,705788,0.7214166666666666,0.76,2,1
STU1222,MBA,1,7.37,1,3,1,0.7,1.0,6,placed_6m,878097,0.6762833333333333,0.84,4,1
STU1223,Arts,1,7.39,2,3,0,0.35,1.0,6,placed_6m,345135,0.7078166666666668,0.24,0,1
STU1224,MBA,1,6.47,0,3,1,0.7,1.0,6,placed_6m,843948,0.56145,0.84,4,1
STU1225,Data Science,3,7.42,1,1,1,0.85,0.45,12,placed_12m,946387,0.5705333333333333,0.6799999999999999,1,2
STU1226,MBA,2,6.53,1,3,0,0.7,0.7,12,placed_12m,739185,0.5868833333333333,0.24,4,2
STU1227,Engineering,2,6.76,0,4,1,0.75,0.7,12,placed_12m,716376,0.5290999999999999,0.92,2,2
STU1228,Arts,1,6.45,1,1,0,0.35,1.0,3,placed_3m,357556,0.5715833333333333,0.08000000000000002,0,0
STU1229,MBA,2,5.62,2,1,1,0.7,0.7,6,placed_6m,767631,0.6183666666666666,0.6799999999999999,4,1
STU1230,Law,2,7.36,3,3,1,0.45,0.7,6,placed_6m,628212,0.7451000000000001,0.84,3,1
STU1231,Engineering,2,7.84,1,2,1,0.75,0.7,6,placed_6m,678507,0.6302333333333332,0.76,2,1
STU1232,Engineering,2,7.77,1,0,1,0.75,0.7,12,placed_12m,699435,0.6077833333333333,0.6,2,2
STU1233,Engineering,1,8.1,0,2,1,0.75,1.0,12,placed_12m,721508,0.616,0.76,2,2
STU1234,Data Science,2,7.56,2,2,0,0.85,0.7,12,placed_12m,1057750,0.7187666666666668,0.16000000000000003,1,2
STU1235,MBA,2,6.61,0,1,1,0.7,0.7,12,placed_12m,941951,0.48634999999999995,0.6799999999999999,4,2
STU1236,Law,2,8.12,3,1,1,0.45,0.7,6,placed_6m,624227,0.7517,0.6799999999999999,3,1
STU1237,MBA,3,5.71,1,1,0,0.7,0.45,12,placed_12m,726756,0.4881833333333333,0.08000000000000002,4,2
STU1238,Arts,2,6.21,1,4,0,0.35,0.7,24,delayed,286381,0.5331833333333333,0.32000000000000006,0,3
STU1239,Engineering,2,6.14,3,4,1,0.75,0.7,6,placed_6m,760782,0.7574000000000001,0.92,2,1
STU1240,Law,2,8.39,0,0,0,0.45,0.7,12,placed_12m,526117,0.50115,0.0,3,2
STU1241,Nursing,2,8.24,1,1,0,0.6,0.7,6,placed_6m,441437,0.6117333333333332,0.08000000000000002,5,1
STU1242,Nursing,2,7.74,1,3,1,0.6,0.7,3,placed_3m,501459,0.6142333333333333,0.84,5,0
STU1243,Law,3,8.38,0,1,0,0.45,0.45,12,placed_12m,576737,0.46080000000000004,0.08000000000000002,3,2
STU1244,Nursing,3,6.23,1,4,1,0.6,0.45,12,placed_12m,408624,0.5213833333333334,0.92,5,2
STU1245,Data Science,1,7.58,2,1,0,0.85,1.0,6,placed_6m,1308520,0.7694666666666665,0.08000000000000002,1,1
STU1246,Engineering,2,7.06,2,4,1,0.75,0.7,12,placed_12m,722693,0.7062666666666666,0.92,2,2
STU1247,Engineering,2,8.13,0,1,1,0.75,0.7,12,placed_12m,668954,0.54705,0.6799999999999999,2,2
STU1248,Arts,3,7.07,3,3,1,0.35,0.45,3,placed_3m,326157,0.66995,0.84,0,0
STU1249,Data Science,2,6.78,0,0,0,0.85,0.7,12,placed_12m,911694,0.5047999999999999,0.0,1,2
STU1250,Nursing,2,7.79,0,3,1,0.6,0.7,3,placed_3m,484110,0.53265,0.84,5,0
STU1251,MBA,1,8.16,1,4,1,0.7,1.0,12,placed_12m,984365,0.7139333333333333,0.92,4,2
STU1252,Engineering,2,6.46,0,2,1,0.75,0.7,6,placed_6m,714416,0.4986,0.76,2,1
STU1253,Engineering,1,7.13,0,3,0,0.75,1.0,12,placed_12m,767207,0.59205,0.24,2,2
STU1254,Data Science,2,6.04,3,1,0,0.85,0.7,3,placed_3m,1037159,0.7388999999999999,0.08000000000000002,1,0
STU1255,MBA,1,4.45,1,0,1,0.7,1.0,12,placed_12m,754019,0.5440833333333334,0.6,4,2
STU1256,Engineering,3,7.42,0,1,0,0.75,0.45,6,placed_6m,656632,0.4722,0.08000000000000002,2,1
STU1257,MBA,2,7.87,0,1,1,0.7,0.7,6,placed_6m,825876,0.53045,0.6799999999999999,4,1
STU1258,Engineering,2,7.49,2,3,0,0.75,0.7,6,placed_6m,739066,0.7113166666666666,0.24,2,1
STU1259,Data Science,3,5.06,2,0,1,0.85,0.45,3,placed_3m,1029382,0.5612666666666667,0.6,1,0
STU1260,Engineering,2,6.81,1,2,1,0.75,0.7,6,placed_6m,682851,0.5941833333333333,0.76,2,1
STU1261,Nursing,2,4.76,0,1,1,0.6,0.7,12,placed_12m,385696,0.40659999999999996,0.6799999999999999,5,2
STU1262,MBA,2,8.71,0,0,1,0.7,0.7,6,placed_6m,903994,0.54985,0.6,4,1
STU1263,MBA,1,6.01,0,2,1,0.7,1.0,12,placed_12m,892113,0.53535,0.76,4,2
STU1264,Engineering,3,8.58,0,1,1,0.75,0.45,3,placed_3m,665624,0.5127999999999999,0.6799999999999999,2,0
STU1265,Engineering,1,8.24,1,0,1,0.75,1.0,6,placed_6m,664284,0.6842333333333332,0.6,2,1
STU1266,MBA,2,6.21,0,3,1,0.7,0.7,3,placed_3m,848915,0.49234999999999995,0.84,4,0
STU1267,MBA,2,5.95,1,1,1,0.7,0.7,6,placed_6m,890667,0.5465833333333333,0.6799999999999999,4,1
STU1268,Data Science,2,7.59,1,1,0,0.85,0.7,3,placed_3m,1108857,0.6264833333333333,0.08000000000000002,1,0
STU1269,Engineering,3,6.27,3,0,1,0.75,0.45,3,placed_3m,657656,0.67195,0.6,2,0
STU1270,Data Science,2,7.31,3,1,0,0.85,0.7,3,placed_3m,1042727,0.78335,0.08000000000000002,1,0
STU1271,Law,1,6.67,1,2,1,0.45,1.0,6,placed_6m,621918,0.6042833333333334,0.76,3,1
STU1272,Nursing,3,5.24,1,1,1,0.6,0.45,6,placed_6m,392991,0.4567333333333333,0.6799999999999999,5,1
STU1273,Engineering,2,4.75,1,4,1,0.75,0.7,24,delayed,600356,0.5420833333333333,0.92,2,3
STU1274,MBA,3,7.45,1,2,1,0.7,0.45,24,delayed,931198,0.5590833333333334,0.76,4,3
STU1275,Engineering,3,6.58,2,0,1,0.75,0.45,6,placed_6m,628522,0.5994666666666667,0.6,2,1
STU1276,Engineering,3,6.59,1,2,0,0.75,0.45,6,placed_6m,739449,0.5364833333333334,0.16000000000000003,2,1
STU1277,Arts,2,7.97,2,4,1,0.35,0.7,6,placed_6m,348594,0.6781166666666667,0.92,0,1
STU1278,Engineering,2,8.49,3,4,0,0.75,0.7,3,placed_3m,696866,0.83965,0.32000000000000006,2,0
STU1279,MBA,3,6.9,1,1,1,0.7,0.45,3,placed_3m,823317,0.5298333333333334,0.6799999999999999,4,0
STU1280,Data Science,2,6.83,1,1,0,0.85,0.7,12,placed_12m,1094724,0.5998833333333333,0.08000000000000002,1,2
STU1281,Nursing,1,7.75,0,3,0,0.6,1.0,3,placed_3m,456780,0.59125,0.24,5,0
STU1282,Data Science,3,5.71,0,2,1,0.85,0.45,12,placed_12m,794147,0.43735,0.76,1,2
STU1283,Engineering,3,7.45,1,3,0,0.75,0.45,6,placed_6m,671967,0.5765833333333333,0.24,2,1
STU1284,MBA,2,7.81,0,4,1,0.7,0.7,12,placed_12m,815084,0.5583499999999999,0.92,4,2
STU1285,Data Science,1,7.95,2,1,0,0.85,1.0,6,placed_6m,1206832,0.7824166666666665,0.08000000000000002,1,1
STU1286,Engineering,2,5.07,0,1,1,0.75,0.7,12,placed_12m,648210,0.43995,0.6799999999999999,2,2
STU1287,MBA,3,6.36,1,1,1,0.7,0.45,6,placed_6m,745842,0.5109333333333334,0.6799999999999999,4,1
STU1288,Engineering,3,6.23,2,0,0,0.75,0.45,3,placed_3m,633388,0.5872166666666667,0.0,2,0
STU1289,Engineering,2,7.31,2,4,0,0.75,0.7,6,placed_6m,762115,0.7150166666666666,0.32000000000000006,2,1
STU1290,MBA,1,7.73,1,1,1,0.7,1.0,6,placed_6m,891425,0.6688833333333333,0.6799999999999999,4,1
STU1291,Engineering,3,8.85,2,4,0,0.75,0.45,3,placed_3m,693697,0.7189166666666666,0.32000000000000006,2,0
STU1292,Data Science,2,6.66,1,1,1,0.85,0.7,12,placed_12m,933133,0.5939333333333334,0.6799999999999999,1,2
STU1293,Data Science,2,6.65,1,2,0,0.85,0.7,3,placed_3m,1060091,0.6035833333333334,0.16000000000000003,1,0
STU1294,Law,3,8.46,0,4,0,0.45,0.45,12,placed_12m,581482,0.49360000000000004,0.32000000000000006,3,2
STU1295,Engineering,1,7.53,1,3,1,0.75,1.0,12,placed_12m,707952,0.6893833333333335,0.84,2,2
STU1296,Engineering,2,8.59,2,0,0,0.75,0.7,3,placed_3m,768326,0.7198166666666665,0.0,2,0
STU1297,Engineering,1,7.52,2,3,1,0.75,1.0,3,placed_3m,845080,0.7723666666666666,0.84,2,0
STU1298,Data Science,2,5.93,2,4,0,0.85,0.7,3,placed_3m,961965,0.6817166666666667,0.32000000000000006,1,0
STU1299,Nursing,3,5.73,1,1,0,0.6,0.45,12,placed_12m,333971,0.4738833333333333,0.08000000000000002,5,2
STU1300,Engineering,2,5.49,0,4,1,0.75,0.7,24,delayed,630643,0.48465,0.92,2,3
STU1301,Arts,3,7.93,0,0,1,0.35,0.45,6,placed_6m,312222,0.42005,0.6,0,1
STU1302,Engineering,2,8.51,1,4,1,0.75,0.7,3,placed_3m,711392,0.6736833333333332,0.92,2,0
STU1303,Data Science,2,9.23,2,1,0,0.85,0.7,3,placed_3m,1227868,0.7672166666666667,0.08000000000000002,1,0
STU1304,Nursing,2,8.13,2,3,1,0.6,0.7,3,placed_3m,503091,0.7112166666666667,0.84,5,0
STU1305,Law,2,8.48,1,2,1,0.45,0.7,12,placed_12m,522813,0.6076333333333334,0.76,3,2
STU1306,Nursing,2,6.56,1,3,0,0.6,0.7,12,placed_12m,408205,0.5729333333333333,0.24,5,2
STU1307,Law,1,5.93,1,1,1,0.45,1.0,12,placed_12m,670065,0.5683833333333334,0.6799999999999999,3,2
STU1308,MBA,2,8.14,1,1,1,0.7,0.7,12,placed_12m,938820,0.6232333333333333,0.6799999999999999,4,2
STU1309,Law,2,7.66,0,0,0,0.45,0.7,3,placed_3m,610405,0.4756,0.0,3,0
STU1310,Engineering,3,7.32,0,4,1,0.75,0.45,24,delayed,689844,0.49870000000000003,0.92,2,3
STU1311,Law,3,7.63,0,4,1,0.45,0.45,12,placed_12m,548835,0.46455,0.92,3,2
STU1312,Data Science,3,7.56,0,3,0,0.85,0.45,6,placed_6m,1052108,0.5121,0.24,1,1
STU1313,Law,1,8.61,0,2,1,0.45,1.0,6,placed_6m,662777,0.58885,0.76,3,1
STU1314,MBA,2,8.62,0,2,0,0.7,0.7,12,placed_12m,929510,0.5666999999999999,0.16000000000000003,4,2
STU1315,Data Science,3,7.8,2,0,1,0.85,0.45,6,placed_6m,1042504,0.6571666666666667,0.6,1,1
STU1316,Data Science,2,8.13,1,1,1,0.85,0.7,6,placed_6m,1108005,0.6453833333333334,0.6799999999999999,1,1
STU1317,Nursing,1,7.77,3,0,1,0.6,1.0,3,placed_3m,488282,0.8119499999999998,0.6,5,0
STU1318,Engineering,3,6.69,0,4,1,0.75,0.45,3,placed_3m,641646,0.47665,0.92,2,0
STU1319,Engineering,3,8.03,1,1,0,0.75,0.45,3,placed_3m,645129,0.5768833333333333,0.08000000000000002,2,0
STU1320,Engineering,2,5.67,1,0,1,0.75,0.7,24,delayed,596031,0.5342833333333332,0.6,2,3
STU1321,Engineering,1,8.36,0,3,1,0.75,1.0,6,placed_6m,739727,0.6351,0.84,2,1
STU1322,Law,3,5.89,2,4,1,0.45,0.45,12,placed_12m,500235,0.5703166666666667,0.92,3,2
STU1323,Engineering,2,7.51,0,2,1,0.75,0.7,6,placed_6m,667690,0.53535,0.76,2,1
STU1324,Arts,3,6.27,3,0,0,0.35,0.45,3,placed_3m,317562,0.61195,0.0,0,0
STU1325,MBA,3,7.81,3,4,0,0.7,0.45,3,placed_3m,942275,0.75835,0.32000000000000006,4,0
STU1326,Engineering,3,7.16,1,4,0,0.75,0.45,6,placed_6m,716944,0.5764333333333334,0.32000000000000006,2,1
STU1327,Nursing,2,5.45,1,2,1,0.6,0.7,24,delayed,383237,0.5240833333333333,0.76,5,3
STU1328,Data Science,1,7.66,2,2,0,0.85,1.0,6,placed_6m,1254702,0.7822666666666667,0.16000000000000003,1,1
STU1329,MBA,3,6.56,1,2,1,0.7,0.45,12,placed_12m,863727,0.5279333333333334,0.76,4,2
STU1330,Data Science,2,8.17,2,0,1,0.85,0.7,3,placed_3m,1169286,0.7201166666666667,0.6,1,0
STU1331,Nursing,3,7.2,0,2,0,0.6,0.45,24,delayed,403698,0.45200000000000007,0.16000000000000003,5,3
STU1332,Engineering,1,7.63,0,3,1,0.75,1.0,12,placed_12m,739366,0.60955,0.84,2,2
STU1333,Arts,1,6.15,1,4,1,0.35,1.0,6,placed_6m,356476,0.5910833333333334,0.92,0,1
STU1334,Arts,3,6.55,1,2,1,0.35,0.45,6,placed_6m,332165,0.47508333333333336,0.76,0,1
STU1335,Data Science,3,6.7,3,4,0,0.85,0.45,3,placed_3m,1147788,0.742,0.32000000000000006,1,0
STU1336,Engineering,3,8.14,0,1,0,0.75,0.45,24,delayed,660254,0.4974,0.08000000000000002,2,3
STU1337,Data Science,3,9.05,2,1,0,0.85,0.45,3,placed_3m,1167362,0.7109166666666666,0.08000000000000002,1,0
STU1338,Engineering,2,6.31,0,2,0,0.75,0.7,12,placed_12m,712919,0.49335,0.16000000000000003,2,2
STU1339,Engineering,3,8.38,1,4,1,0.75,0.45,3,placed_3m,681847,0.6191333333333333,0.92,2,0
STU1340,Engineering,3,4.81,1,1,1,0.75,0.45,24,delayed,563116,0.46418333333333334,0.6799999999999999,2,3
STU1341,MBA,2,5.89,1,2,0,0.7,0.7,24,delayed,801701,0.5544833333333333,0.16000000000000003,4,3
STU1342,Law,2,6.15,0,4,1,0.45,0.7,24,delayed,559617,0.46275,0.92,3,3
STU1343,Nursing,1,5.71,1,2,1,0.6,1.0,24,delayed,453020,0.5931833333333333,0.76,5,3
STU1344,Nursing,2,5.46,2,4,0,0.6,0.7,12,placed_12m,412718,0.6277666666666667,0.32000000000000006,5,2
STU1345,MBA,3,7.65,1,1,0,0.7,0.45,12,placed_12m,757769,0.5560833333333334,0.08000000000000002,4,2
STU1346,MBA,2,6.96,1,2,1,0.7,0.7,6,placed_6m,884065,0.5919333333333333,0.76,4,1
STU1347,MBA,2,7.62,2,1,1,0.7,0.7,6,placed_6m,863676,0.6883666666666667,0.6799999999999999,4,1
STU1348,Arts,2,7.96,2,2,1,0.35,0.7,12,placed_12m,310925,0.6577666666666667,0.76,0,2
STU1349,Engineering,2,7.49,1,0,0,0.75,0.7,6,placed_6m,650599,0.5979833333333333,0.0,2,1
STU1350,Law,2,7.92,1,1,0,0.45,0.7,3,placed_3m,619685,0.5780333333333333,0.08000000000000002,3,0
STU1351,Data Science,2,7.12,3,1,0,0.85,0.7,3,placed_3m,1213927,0.7767,0.08000000000000002,1,0
STU1352,MBA,3,5.89,1,3,1,0.7,0.45,24,delayed,765870,0.5144833333333333,0.84,4,3
STU1353,Nursing,2,8.36,0,1,1,0.6,0.7,6,placed_6m,460784,0.5326,0.6799999999999999,5,1
STU1354,MBA,1,6.55,1,4,0,0.7,1.0,3,placed_3m,974485,0.6575833333333334,0.32000000000000006,4,0
STU1355,Law,1,6.17,2,2,1,0.45,1.0,12,placed_12m,538326,0.6701166666666666,0.76,3,2
STU1356,Arts,3,7.0,0,0,1,0.35,0.45,24,delayed,302912,0.38749999999999996,0.6,0,3
STU1357,MBA,2,6.2,3,4,1,0.7,0.7,3,placed_3m,894463,0.752,0.92,4,0
STU1358,Engineering,3,6.74,0,4,1,0.75,0.45,12,placed_12m,658395,0.47840000000000005,0.92,2,2
STU1359,Data Science,3,7.58,2,4,0,0.85,0.45,6,placed_6m,1020969,0.6894666666666667,0.32000000000000006,1,1
STU1360,Arts,3,7.58,1,4,1,0.35,0.45,12,placed_12m,297376,0.5311333333333333,0.92,0,2
STU1361,Engineering,2,6.21,1,0,0,0.75,0.7,3,placed_3m,683366,0.5531833333333334,0.0,2,0
STU1362,Data Science,3,6.66,3,3,0,0.85,0.45,3,placed_3m,1168975,0.7305999999999999,0.24,1,0
STU1363,Data Science,2,8.38,1,1,1,0.85,0.7,3,placed_3m,1174540,0.6541333333333332,0.6799999999999999,1,0
STU1364,Nursing,3,7.75,1,4,1,0.6,0.45,6,placed_6m,420857,0.5745833333333333,0.92,5,1
STU1365,Engineering,2,9.48,0,1,1,0.75,0.7,6,placed_6m,686610,0.5943,0.6799999999999999,2,1
STU1366,Nursing,2,8.5,0,1,1,0.6,0.7,6,placed_6m,405779,0.5375,0.6799999999999999,5,1
STU1367,Arts,2,8.46,0,4,1,0.35,0.7,24,delayed,355102,0.5286000000000001,0.92,0,3
STU1368,Engineering,1,5.67,2,3,1,0.75,1.0,6,placed_6m,666856,0.7076166666666668,0.84,2,1
STU1369,Engineering,3,8.04,0,1,0,0.75,0.45,6,placed_6m,662082,0.4939,0.08000000000000002,2,1
STU1370,Arts,2,7.14,0,2,1,0.35,0.7,24,delayed,336777,0.4624,0.76,0,3
STU1371,Engineering,2,6.59,1,1,1,0.75,0.7,12,placed_12m,599350,0.5764833333333332,0.6799999999999999,2,2
STU1372,Law,2,7.38,2,4,1,0.45,0.7,6,placed_6m,666394,0.6724666666666667,0.92,3,1
STU1373,MBA,3,8.24,2,0,1,0.7,0.45,6,placed_6m,889396,0.6500666666666666,0.6,4,1
STU1374,Engineering,3,7.75,0,1,1,0.75,0.45,12,placed_12m,606395,0.48375,0.6799999999999999,2,2
STU1375,Law,3,6.23,0,3,1,0.45,0.45,12,placed_12m,503447,0.40554999999999997,0.84,3,2
STU1376,MBA,3,8.02,3,2,1,0.7,0.45,12,placed_12m,868520,0.7456999999999999,0.76,4,2
STU1377,Data Science,1,6.5,1,2,1,0.85,1.0,3,placed_3m,1113553,0.6583333333333332,0.76,1,0
STU1378,MBA,1,7.44,2,0,0,0.7,1.0,6,placed_6m,918175,0.7320666666666666,0.0,4,1
STU1379,Data Science,3,6.87,2,0,1,0.85,0.45,6,placed_6m,886095,0.6246166666666667,0.6,1,1
STU1380,Engineering,2,6.96,2,1,1,0.75,0.7,6,placed_6m,704690,0.6727666666666665,0.6799999999999999,2,1
STU1381,MBA,2,8.04,0,4,1,0.7,0.7,3,placed_3m,808027,0.5664,0.92,4,0
STU1382,Arts,1,6.06,2,3,1,0.35,1.0,3,placed_3m,344274,0.6612666666666667,0.84,0,0
STU1383,Engineering,2,9.34,2,2,1,0.75,0.7,3,placed_3m,733459,0.7660666666666667,0.76,2,0
STU1384,Data Science,1,5.2,1,0,1,0.85,1.0,12,placed_12m,971219,0.5928333333333333,0.6,1,2
STU1385,MBA,3,6.54,1,3,1,0.7,0.45,6,placed_6m,826926,0.5372333333333333,0.84,4,1
STU1386,Nursing,2,7.61,1,4,0,0.6,0.7,6,placed_6m,446195,0.6196833333333333,0.32000000000000006,5,1
STU1387,Engineering,2,7.84,0,2,1,0.75,0.7,6,placed_6m,713803,0.5468999999999999,0.76,2,1
STU1388,Arts,1,7.09,1,2,1,0.35,1.0,3,placed_3m,360074,0.6039833333333333,0.76,0,0
STU1389,MBA,3,7.14,1,4,0,0.7,0.45,12,placed_12m,759406,0.5682333333333334,0.32000000000000006,4,2
STU1390,Engineering,2,7.65,1,2,1,0.75,0.7,3,placed_3m,716707,0.6235833333333334,0.76,2,0
STU1391,Engineering,3,6.95,1,4,1,0.75,0.45,12,placed_12m,497558,0.5690833333333334,0.92,2,2
STU1392,Engineering,3,8.73,1,2,1,0.75,0.45,24,delayed,707846,0.6113833333333334,0.76,2,3
STU1393,Data Science,2,8.12,2,1,0,0.85,0.7,6,placed_6m,1103639,0.7283666666666666,0.08000000000000002,1,1
STU1394,MBA,3,8.16,3,4,0,0.7,0.45,3,placed_3m,872309,0.7706000000000001,0.32000000000000006,4,0
STU1395,Law,3,6.14,0,3,1,0.45,0.45,12,placed_12m,523559,0.4024,0.84,3,2
STU1396,MBA,3,7.11,1,1,0,0.7,0.45,3,placed_3m,912399,0.5371833333333333,0.08000000000000002,4,0
STU1397,Engineering,3,6.87,0,3,1,0.75,0.45,12,placed_12m,612235,0.47295,0.84,2,2
STU1398,Data Science,2,6.09,2,2,0,0.85,0.7,6,placed_6m,965946,0.6673166666666666,0.16000000000000003,1,1
STU1399,Nursing,2,7.6,2,3,1,0.6,0.7,12,placed_12m,465377,0.6926666666666667,0.84,5,2
STU1400,Engineering,1,6.61,3,1,0,0.75,1.0,3,placed_3m,700398,0.80385,0.08000000000000002,2,0
STU1401,Engineering,1,7.92,1,4,0,0.75,1.0,6,placed_6m,728430,0.7130333333333334,0.32000000000000006,2,1
STU1402,Engineering,3,6.02,3,0,1,0.75,0.45,3,placed_3m,739608,0.6632,0.6,2,0
STU1403,Nursing,2,9.09,0,3,0,0.6,0.7,6,placed_6m,470068,0.5781499999999999,0.24,5,1
STU1404,Data Science,3,6.21,2,0,1,0.85,0.45,6,placed_6m,859059,0.6015166666666667,0.6,1,1
STU1405,MBA,3,7.44,0,3,1,0.7,0.45,12,placed_12m,707476,0.48539999999999994,0.84,4,2
STU1406,Law,3,8.07,3,3,1,0.45,0.45,12,placed_12m,615759,0.71995,0.84,3,2
STU1407,Law,3,6.57,1,4,1,0.45,0.45,24,delayed,560469,0.5107833333333334,0.92,3,3
STU1408,Data Science,2,8.14,2,2,0,0.85,0.7,12,placed_12m,998228,0.7390666666666668,0.16000000000000003,1,2
STU1409,Law,1,5.85,2,1,0,0.45,1.0,6,placed_6m,616269,0.6489166666666667,0.08000000000000002,3,1
STU1410,Engineering,2,8.8,0,1,1,0.75,0.7,6,placed_6m,794276,0.5705,0.6799999999999999,2,1
STU1411,Engineering,1,7.22,0,1,1,0.75,1.0,6,placed_6m,809584,0.5751999999999999,0.6799999999999999,2,1
STU1412,Engineering,1,6.54,2,2,1,0.75,1.0,3,placed_3m,758467,0.7280666666666666,0.76,2,0
STU1413,Engineering,2,6.87,1,0,1,0.75,0.7,12,placed_12m,709453,0.5762833333333333,0.6,2,2
STU1414,Data Science,3,8.09,0,1,1,0.85,0.45,12,placed_12m,853952,0.51065,0.6799999999999999,1,2
STU1415,Arts,2,6.56,1,0,0,0.35,0.7,12,placed_12m,362367,0.5054333333333333,0.0,0,2
STU1416,Engineering,2,6.38,1,2,1,0.75,0.7,6,placed_6m,650147,0.5791333333333333,0.76,2,1
STU1417,Engineering,3,6.96,0,2,1,0.75,0.45,12,placed_12m,592882,0.46609999999999996,0.76,2,2
STU1418,MBA,2,5.91,1,4,1,0.7,0.7,24,delayed,786137,0.5751833333333333,0.92,4,3
STU1419,Arts,1,9.2,0,1,1,0.35,1.0,3,placed_3m,398947,0.5845,0.6799999999999999,0,0
STU1420,MBA,3,6.58,1,4,0,0.7,0.45,24,delayed,921618,0.5486333333333334,0.32000000000000006,4,3
STU1421,Data Science,2,8.11,3,1,0,0.85,0.7,3,placed_3m,1169569,0.81135,0.08000000000000002,1,0
STU1422,Engineering,3,7.43,3,2,1,0.75,0.45,6,placed_6m,767320,0.73255,0.76,2,1
STU1423,Engineering,1,6.12,2,2,1,0.75,1.0,6,placed_6m,728084,0.7133666666666667,0.76,2,1
STU1424,Arts,3,7.19,0,3,1,0.35,0.45,12,placed_12m,277661,0.42415,0.84,0,2
STU1425,Arts,2,8.06,3,3,0,0.35,0.7,6,placed_6m,391652,0.7546,0.24,0,1
STU1426,Engineering,2,6.99,1,2,0,0.75,0.7,6,placed_6m,666425,0.6004833333333333,0.16000000000000003,2,1
